CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Churn,Risk_Probability
16796.0,88,18,305.62,0,Regular,0,0.01
16800.0,10,164,1201.49,0,Regular,0,0.01
16801.0,162,76,1619.73,2,VIP,1,0.99
16803.0,64,24,332.3,0,Regular,0,0.0
16804.0,22,60,536.99,0,Regular,0,0.0
16805.0,173,98,460.59,2,VIP,1,1.0
16806.0,102,103,801.49,0,Regular,1,0.99
16807.0,142,67,1121.59,0,Regular,1,1.0
16808.0,98,23,288.42,0,Regular,1,0.99
16809.0,22,149,914.69,0,Regular,0,0.0
16810.0,191,15,309.54,2,VIP,1,1.0
16811.0,4,28,547.07,0,Regular,0,0.0
16812.0,360,15,479.35,2,VIP,1,1.0
16813.0,7,449,1692.98,0,Regular,0,0.01
16814.0,13,324,6509.1,0,Regular,0,0.0
16816.0,102,28,417.06,0,Regular,1,0.99
16817.0,2,86,1604.75,0,Regular,0,0.01
16818.0,10,188,3349.57,0,Regular,0,0.0
16820.0,95,26,497.61,0,Regular,1,0.98
16823.0,226,38,358.38,2,VIP,1,1.0
16824.0,15,26,460.64,0,Regular,0,0.0
16825.0,38,28,775.18,0,Regular,0,0.0
16826.0,50,22,341.7,0,Regular,0,0.0
16828.0,92,8,128.5,0,Regular,1,0.99
16829.0,156,11,197.22,2,VIP,1,1.0
16830.0,38,23,325.91,0,Regular,0,0.01
16832.0,183,12,199.15,2,VIP,1,1.0
16833.0,0,47,1106.53,0,Regular,0,0.0
16834.0,227,24,413.46,2,VIP,1,1.0
16835.0,127,10,180.85,0,Regular,1,1.0
16836.0,39,11,251.87,0,Regular,0,0.0
16837.0,30,165,3170.98,0,Regular,0,0.0
16838.0,196,25,588.85,2,VIP,1,1.0
16839.0,8,266,16594.35,0,Regular,0,0.0
16841.0,36,116,1869.82,0,Regular,0,0.0
16842.0,100,63,1264.19,0,Regular,1,1.0
16843.0,42,378,10196.57,0,Regular,0,0.0
16846.0,49,11,214.32,0,Regular,0,0.0
16847.0,42,12,193.44,0,Regular,0,0.0
16848.0,52,14,281.42,0,Regular,0,0.0
16849.0,186,8,124.57,2,VIP,1,1.0
16850.0,333,19,332.41,2,VIP,1,1.0
16851.0,3,20,342.45,0,Regular,0,0.0
16852.0,9,9,144.91,0,Regular,0,0.0
16855.0,23,19,328.40000000000003,0,Regular,0,0.0
16856.0,14,2,35.400000000000006,0,Regular,0,0.0
16858.0,368,10,375.69000000000005,2,VIP,1,0.98
16859.0,144,52,747.81,2,VIP,1,1.0
16861.0,59,6,173.76,0,Regular,0,0.0
16863.0,30,26,502.8,0,Regular,0,0.0
16866.0,140,11,207.74,2,VIP,1,1.0
16869.0,22,128,825.4200000000001,0,Regular,0,0.0
16871.0,21,137,2812.34,0,Regular,0,0.0
16872.0,76,7,680.02,0,Regular,0,0.0
16873.0,4,279,7123.62,0,Regular,0,0.0
16875.0,66,112,2095.53,0,Regular,0,0.0
16877.0,11,159,853.72,0,Regular,0,0.0
16878.0,83,3,13.3,0,Regular,0,0.0
16880.0,30,178,1519.08,0,Regular,0,0.0
16881.0,66,1,432.0,0,Regular,0,0.0
16882.0,66,39,705.12,0,Regular,0,0.0
16883.0,186,38,276.73,2,VIP,1,1.0
16884.0,37,26,429.84,0,Regular,0,0.0
16885.0,14,101,471.51,0,Regular,0,0.0
16887.0,34,37,194.88,0,Regular,0,0.0
16889.0,194,135,1578.67,2,VIP,1,1.0
16891.0,1,203,809.7,0,Regular,0,0.0
16892.0,0,99,525.54,0,Regular,0,0.0
16893.0,366,45,145.93,2,VIP,1,1.0
16895.0,64,69,219.14,0,Regular,0,0.0
16897.0,298,37,289.78,2,VIP,1,0.99
16898.0,25,162,508.81,0,Regular,0,0.01
16899.0,7,125,1281.56,0,Regular,0,0.0
16900.0,16,79,887.11,0,Regular,0,0.0
16902.0,115,44,1706.88,0,Regular,1,0.99
16903.0,28,60,373.24,0,Regular,0,0.0
16904.0,3,710,3754.27,0,Regular,0,0.0
16905.0,4,208,3102.43,0,Regular,0,0.0
16906.0,81,93,579.77,0,Regular,0,0.0
16907.0,28,151,981.65,0,Regular,0,0.0
16909.0,71,18,379.14,0,Regular,0,0.0
16910.0,3,547,1510.06,0,Regular,0,0.0
16912.0,28,101,2575.38,0,Regular,0,0.0
16913.0,289,8,113.44,2,VIP,1,1.0
16914.0,35,38,208.46,0,Regular,0,0.0
16915.0,8,57,621.6800000000001,0,Regular,0,0.0
16916.0,23,143,576.26,0,Regular,0,0.0
16917.0,276,9,391.52,2,VIP,1,1.0
16918.0,49,128,1068.82,0,Regular,0,0.0
16919.0,155,327,2596.45,0,Regular,1,0.97
16921.0,60,60,169.79,0,Regular,0,0.0
16923.0,11,672,7247.61,0,Regular,0,0.0
16924.0,20,83,846.75,0,Regular,0,0.0
16926.0,370,14,230.25,2,VIP,1,1.0
16927.0,115,6,543.05,0,Regular,1,1.0
16928.0,79,209,2847.6,0,Regular,0,0.0
16929.0,3,77,1295.39,0,Regular,0,0.0
16930.0,25,54,380.55,0,Regular,0,0.0
16931.0,4,898,4604.22,0,Regular,0,0.0
16932.0,52,53,161.94,0,Regular,0,0.0
16933.0,0,44,563.23,0,Regular,0,0.0
16934.0,54,62,950.93,0,Regular,0,0.0
16936.0,25,57,262.68,0,Regular,0,0.0
16938.0,8,241,2736.38,0,Regular,0,0.0
16940.0,51,305,3049.88,0,Regular,0,0.0
16942.0,12,281,1920.59,0,Regular,0,0.0
16943.0,211,33,816.73,2,VIP,1,1.0
16945.0,21,249,4345.5,0,Regular,0,0.0
16947.0,235,21,406.48,2,VIP,1,1.0
16948.0,138,19,435.02,0,Regular,1,1.0
16949.0,3,60,1286.27,0,Regular,0,0.01
16950.0,56,42,1178.56,0,Regular,0,0.0
16951.0,134,86,1277.75,0,Regular,1,0.98
16952.0,108,16,167.61,0,Regular,1,0.99
16953.0,29,1,20.8,0,Regular,0,0.01
16954.0,0,54,2085.08,0,Regular,0,0.01
16955.0,184,25,518.67,2,VIP,1,1.0
16956.0,17,16,308.74,0,Regular,0,0.0
16957.0,238,16,416.64,2,VIP,1,1.0
16959.0,86,7,117.35,0,Regular,0,0.01
16960.0,38,101,507.05,0,Regular,0,0.0
16961.0,115,14,234.17,0,Regular,1,1.0
16963.0,186,7,110.55,2,VIP,1,1.0
16965.0,226,26,201.19,2,VIP,1,1.0
16966.0,7,28,2154.97,0,Regular,0,0.01
16967.0,188,21,319.02,2,VIP,1,1.0
16968.0,3,31,439.43,0,Regular,0,0.0
16969.0,38,42,650.41,0,Regular,0,0.0
16971.0,37,41,357.21,0,Regular,0,0.01
16976.0,266,2,251.52,2,VIP,1,1.0
16978.0,77,39,344.33,0,Regular,0,0.01
16979.0,3,89,1852.0,0,Regular,0,0.0
16980.0,254,87,1078.96,2,VIP,1,1.0
16982.0,60,22,384.06,0,Regular,0,0.0
16983.0,12,148,1931.25,0,Regular,0,0.0
16984.0,87,407,4481.35,0,Regular,0,0.01
16985.0,16,120,5464.12,0,Regular,0,0.0
16986.0,29,3,1873.2,0,Regular,0,0.03
16987.0,2,129,1625.05,0,Regular,0,0.0
16988.0,4,7,126.12,0,Regular,0,0.0
16989.0,6,12,1133.25,0,Regular,0,0.0
16990.0,218,1,179.0,2,VIP,1,1.0
16992.0,10,93,1614.31,0,Regular,0,0.0
16996.0,29,37,1456.96,0,Regular,0,0.0
16997.0,287,12,702.0,2,VIP,1,0.97
16998.0,149,4,295.0,2,VIP,1,0.99
16999.0,22,23,484.82,0,Regular,0,0.0
17001.0,0,169,3989.57,0,Regular,0,0.0
17002.0,85,49,1493.73,0,Regular,0,0.01
17004.0,45,44,1412.94,0,Regular,0,0.0
17006.0,4,44,781.78,0,Regular,0,0.0
17007.0,50,52,889.9300000000001,0,Regular,0,0.0
17010.0,17,11,195.36,0,Regular,0,0.0
17011.0,29,15,270.9,0,Regular,0,0.0
17014.0,7,74,586.33,0,Regular,0,0.01
17015.0,28,217,1842.56,0,Regular,0,0.0
17017.0,2,252,8694.26,0,Regular,0,0.0
17018.0,40,16,920.1,0,Regular,0,0.01
17019.0,10,234,1272.61,0,Regular,0,0.01
17022.0,30,7,71.0,0,Regular,0,0.0
17024.0,44,3,95.85,0,Regular,0,0.0
17025.0,60,9,357.77,0,Regular,0,0.0
17026.0,184,4,154.83,2,VIP,1,1.0
17027.0,78,153,890.29,0,Regular,0,0.01
17029.0,110,2,716.0,0,Regular,1,0.99
17030.0,63,11,146.87,0,Regular,0,0.0
17031.0,11,22,380.35,0,Regular,0,0.0
17033.0,85,28,1030.14,0,Regular,0,0.0
17034.0,15,30,745.52,0,Regular,0,0.01
17035.0,245,28,433.53,2,VIP,1,1.0
17037.0,87,75,1267.32,0,Regular,0,0.03
17038.0,29,22,112.4,0,Regular,0,0.01
17040.0,137,15,449.73,0,Regular,1,1.0
17041.0,26,70,1081.57,0,Regular,0,0.0
17042.0,2,98,1044.38,0,Regular,0,0.01
17043.0,31,102,1735.18,0,Regular,0,0.0
17044.0,24,6,948.48,0,Regular,0,0.01
17045.0,112,22,339.44,0,Regular,1,1.0
17046.0,156,22,642.02,2,VIP,1,1.0
17047.0,84,65,1100.9,0,Regular,0,0.0
17048.0,117,43,925.35,0,Regular,1,1.0
17049.0,2,318,5659.9800000000005,0,Regular,0,0.0
17050.0,95,316,3228.84,0,Regular,1,0.95
17051.0,193,43,247.14,2,VIP,1,0.99
17052.0,27,92,413.75,0,Regular,0,0.0
17053.0,130,13,498.48,0,Regular,1,1.0
17054.0,27,83,1356.33,0,Regular,0,0.0
17058.0,81,62,1179.89,0,Regular,0,0.0
17059.0,29,516,3095.04,0,Regular,0,0.0
17060.0,265,5,234.24,2,VIP,1,1.0
17061.0,73,99,5232.2300000000005,0,Regular,0,0.0
17062.0,313,70,538.37,2,VIP,1,0.99
17063.0,20,78,1461.14,0,Regular,0,0.0
17064.0,58,62,859.35,0,Regular,0,0.0
17068.0,11,296,4552.14,0,Regular,0,0.0
17069.0,27,143,2709.7000000000003,0,Regular,0,0.01
17070.0,113,64,312.14,0,Regular,1,1.0
17071.0,27,140,2429.03,0,Regular,0,0.0
17073.0,17,174,1446.09,0,Regular,0,0.0
17075.0,17,77,834.12,0,Regular,0,0.0
17076.0,35,25,841.0799999999999,0,Regular,0,0.0
17078.0,35,28,378.2,0,Regular,0,0.0
17079.0,77,2,118.8,0,Regular,0,0.01
17080.0,21,8,287.62,0,Regular,0,0.0
17081.0,24,64,290.16,0,Regular,0,0.01
17082.0,32,81,2003.85,0,Regular,0,0.0
17083.0,108,52,1405.78,0,Regular,1,1.0
17084.0,34,162,2949.75,0,Regular,0,0.0
17085.0,122,187,1566.65,0,Regular,1,0.99
17086.0,6,96,2050.08,0,Regular,0,0.0
17088.0,27,115,1991.01,0,Regular,0,0.0
17090.0,3,63,2043.95,0,Regular,0,0.0
17091.0,2,195,3827.76,0,Regular,0,0.0
17092.0,49,125,1777.78,0,Regular,0,0.0
17094.0,321,14,302.0,2,VIP,1,1.0
17095.0,22,74,1324.16,0,Regular,0,0.0
17096.0,14,48,1022.13,0,Regular,0,0.0
17097.0,1,211,954.42,0,Regular,0,0.0
17100.0,17,65,971.74,0,Regular,0,0.0
17101.0,9,42,1621.73,0,Regular,0,0.0
17102.0,261,1,25.5,2,VIP,1,0.99
17105.0,158,90,665.78,2,VIP,1,0.98
17107.0,32,418,10815.43,0,Regular,0,0.0
17109.0,28,117,885.04,0,Regular,0,0.0
17110.0,164,12,163.29999999999998,2,VIP,1,1.0
17111.0,46,30,248.61,0,Regular,0,0.0
17114.0,5,127,808.62,0,Regular,0,0.0
17115.0,7,39,837.5,0,Regular,0,0.01
17117.0,287,9,116.2,2,VIP,1,1.0
17118.0,317,10,157.02,2,VIP,1,1.0
17119.0,2,35,606.91,0,Regular,0,0.03
17120.0,232,18,307.46,2,VIP,1,1.0
17122.0,118,7,138.32,0,Regular,1,1.0
17123.0,161,9,345.3,2,VIP,1,1.0
17124.0,184,32,298.89,2,VIP,1,0.99
17125.0,49,40,259.35,0,Regular,0,0.0
17126.0,151,260,1004.75,0,Regular,1,0.99
17128.0,334,14,157.09,2,VIP,1,1.0
17131.0,4,134,2463.17,0,Regular,0,0.0
17133.0,15,27,4892.240000000001,0,Regular,0,0.0
17134.0,106,24,425.0,0,Regular,1,1.0
17135.0,15,52,1139.73,0,Regular,0,0.0
17138.0,275,24,380.5,2,VIP,1,1.0
17139.0,15,478,10668.47,0,Regular,0,0.0
17140.0,246,20,465.32,2,VIP,1,0.99
17142.0,238,15,579.0,2,VIP,1,1.0
17144.0,0,48,984.57,0,Regular,0,0.0
17146.0,105,35,749.78,0,Regular,1,1.0
17147.0,22,81,1714.59,0,Regular,0,0.0
17148.0,51,9,124.88,0,Regular,0,0.0
17152.0,194,14,1689.5,2,VIP,1,1.0
17153.0,23,14,213.78,0,Regular,0,0.0
17154.0,74,23,329.34,0,Regular,0,0.01
17155.0,17,20,251.7,0,Regular,0,0.0
17157.0,7,13,319.0,0,Regular,0,0.01
17158.0,31,67,1266.97,0,Regular,0,0.01
17159.0,21,101,1538.88,0,Regular,0,0.0
17160.0,30,229,3518.03,0,Regular,0,0.0
17162.0,28,104,1715.46,0,Regular,0,0.0
17163.0,21,5,293.1,0,Regular,0,0.0
17164.0,32,144,2467.35,0,Regular,0,0.0
17165.0,283,10,158.68,2,VIP,1,1.0
17166.0,38,12,206.34,0,Regular,0,0.0
17169.0,57,54,835.78,0,Regular,0,0.0
17171.0,288,16,224.91,2,VIP,1,1.0
17172.0,78,15,317.76,0,Regular,0,0.0
17173.0,4,86,3766.6,0,Regular,0,0.0
17174.0,217,4,59.9,2,VIP,1,1.0
17175.0,43,63,1443.69,0,Regular,0,0.0
17176.0,201,15,306.13,2,VIP,1,1.0
17179.0,177,80,711.79,2,VIP,1,1.0
17180.0,55,128,796.03,0,Regular,0,0.0
17181.0,56,23,239.92,0,Regular,0,0.0
17183.0,7,73,3347.31,0,Regular,0,0.0
17186.0,46,2,144.0,0,Regular,0,0.0
17187.0,226,10,203.95,2,VIP,1,1.0
17188.0,10,84,2474.23,0,Regular,0,0.0
17189.0,105,61,384.4,0,Regular,1,1.0
17190.0,58,19,444.74,0,Regular,0,0.0
17191.0,27,237,2095.13,0,Regular,0,0.0
17193.0,35,32,1699.3,0,Regular,0,0.0
17194.0,273,29,262.62,2,VIP,1,1.0
17197.0,29,29,1013.01,0,Regular,0,0.0
17198.0,23,96,692.22,0,Regular,0,0.0
17201.0,53,40,342.63,0,Regular,0,0.01
17203.0,35,152,3563.85,0,Regular,0,0.0
17204.0,174,57,1564.56,2,VIP,1,1.0
17205.0,53,13,384.08,0,Regular,0,0.0
17206.0,52,7,204.24,0,Regular,0,0.0
17211.0,26,211,2317.2200000000003,0,Regular,0,0.0
17212.0,252,4,226.85,2,VIP,1,0.99
17213.0,39,157,2781.23,0,Regular,0,0.0
17214.0,59,103,1069.12,0,Regular,0,0.01
17217.0,233,9,113.5,2,VIP,1,1.0
17218.0,3,274,1960.72,0,Regular,0,0.0
17219.0,31,25,114.23,0,Regular,0,0.0
17220.0,23,472,3198.25,0,Regular,0,0.0
17221.0,6,63,335.13,0,Regular,0,0.0
17222.0,64,28,354.15,0,Regular,0,0.0
17223.0,309,49,426.79,2,VIP,1,0.99
17226.0,308,21,393.49,2,VIP,1,1.0
17227.0,18,47,939.32,0,Regular,0,0.0
17228.0,15,208,1906.09,0,Regular,0,0.0
17229.0,95,47,318.76,0,Regular,1,1.0
17230.0,263,69,3638.41,2,VIP,1,0.99
17231.0,11,541,3174.32,0,Regular,0,0.0
17232.0,2,36,421.52,0,Regular,0,0.0
17233.0,34,25,190.88,0,Regular,0,0.01
17234.0,182,14,149.89,2,VIP,1,1.0
17235.0,24,29,550.0600000000001,0,Regular,0,0.0
17236.0,12,105,916.13,0,Regular,0,0.0
17237.0,10,19,314.69,0,Regular,0,0.0
17238.0,2,566,3744.65,0,Regular,0,0.0
17239.0,312,15,382.5,2,VIP,1,0.99
17242.0,107,40,1135.04,0,Regular,1,1.0
17243.0,0,400,8676.85,0,Regular,0,0.0
17244.0,52,31,954.9,0,Regular,0,0.0
17245.0,204,9,171.45000000000002,2,VIP,1,1.0
17247.0,14,55,282.19,0,Regular,0,0.0
17248.0,119,69,318.65,0,Regular,1,1.0
17250.0,3,57,384.52,0,Regular,0,0.0
17251.0,362,39,283.28000000000003,2,VIP,1,1.0
17252.0,116,87,353.86,0,Regular,1,0.98
17253.0,17,18,178.26,0,Regular,0,0.0
17254.0,4,112,272.44,0,Regular,0,0.02
17255.0,40,78,298.41,0,Regular,0,0.01
17256.0,106,16,240.0,0,Regular,1,0.99
17259.0,147,124,603.37,2,VIP,1,1.0
17262.0,51,12,1253.36,0,Regular,0,0.01
17263.0,207,23,63.440000000000005,2,VIP,1,1.0
17265.0,138,127,562.9,0,Regular,1,1.0
17266.0,1,80,310.64,0,Regular,0,0.01
17267.0,126,38,317.62,0,Regular,1,1.0
17268.0,107,6,763.64,0,Regular,1,1.0
17272.0,41,114,2148.63,0,Regular,0,0.0
17274.0,34,27,111.98,0,Regular,0,0.0
17277.0,227,69,1065.35,2,VIP,1,1.0
17278.0,240,15,246.04,2,VIP,1,0.99
17279.0,57,9,187.83,0,Regular,0,0.0
17282.0,129,94,1703.41,0,Regular,1,0.96
17284.0,59,292,1652.58,0,Regular,0,0.01
17286.0,21,45,153.92,0,Regular,0,0.0
17287.0,25,124,1064.11,0,Regular,0,0.0
17288.0,8,142,1419.73,0,Regular,0,0.0
17289.0,31,111,944.41,0,Regular,0,0.0
17290.0,3,102,525.24,0,Regular,0,0.0
17291.0,307,1,550.8000000000001,2,VIP,1,1.0
17293.0,7,135,1875.11,0,Regular,0,0.0
17295.0,28,69,556.95,0,Regular,0,0.02
17297.0,16,51,131.78,0,Regular,0,0.0
17298.0,100,30,498.42,0,Regular,1,1.0
17299.0,11,57,669.11,0,Regular,0,0.0
17301.0,20,66,197.63,0,Regular,0,0.0
17302.0,14,79,1135.63,0,Regular,0,0.0
17303.0,360,53,250.04,2,VIP,1,1.0
17306.0,10,66,8631.31,0,Regular,0,0.0
17309.0,94,12,82.75,0,Regular,1,0.98
17311.0,77,55,1384.85,0,Regular,0,0.0
17312.0,138,14,644.3,0,Regular,1,1.0
17313.0,30,24,2328.84,0,Regular,0,0.0
17314.0,24,131,2527.92,0,Regular,0,0.0
17315.0,1,473,6292.26,0,Regular,0,0.0
17317.0,45,9,2600.34,0,Regular,0,0.01
17320.0,99,73,1200.62,0,Regular,1,0.98
17321.0,7,107,700.86,0,Regular,0,0.0
17323.0,14,200,921.07,0,Regular,0,0.0
17324.0,17,50,990.23,0,Regular,0,0.0
17325.0,279,6,96.8,2,VIP,1,1.0
17329.0,13,33,523.11,0,Regular,0,0.0
17330.0,22,6,363.9,0,Regular,0,0.0
17331.0,123,1,175.2,0,Regular,1,0.99
17333.0,85,28,494.25,0,Regular,0,0.0
17334.0,301,11,307.02000000000004,2,VIP,1,1.0
17337.0,150,543,2027.87,0,Regular,1,0.98
17338.0,16,753,6643.93,0,Regular,0,0.0
17339.0,93,9,243.36,0,Regular,1,1.0
17340.0,29,407,12353.29,0,Regular,0,0.0
17341.0,156,183,781.36,2,VIP,1,1.0
17343.0,354,17,193.64,2,VIP,1,1.0
17344.0,45,32,160.57,0,Regular,0,0.01
17345.0,14,87,537.74,0,Regular,0,0.0
17346.0,3,500,2676.56,0,Regular,0,0.0
17347.0,85,1,228.96,0,Regular,0,0.05
17348.0,14,215,1159.52,0,Regular,0,0.0
17349.0,178,9,110.75,2,VIP,1,1.0
17350.0,7,71,1286.07,0,Regular,0,0.0
17351.0,35,27,587.15,0,Regular,0,0.0
17353.0,128,8,1740.0,0,Regular,1,1.0
17354.0,50,16,1393.06,0,Regular,0,0.0
17356.0,311,19,178.22,2,VIP,1,1.0
17357.0,23,45,388.14,0,Regular,0,0.0
17358.0,302,59,365.85,2,VIP,1,1.0
17359.0,10,15,127.86,0,Regular,0,0.02
17360.0,16,132,585.79,0,Regular,0,0.0
17361.0,48,29,488.2,0,Regular,0,0.0
17362.0,238,35,312.23,2,VIP,1,0.98
17364.0,0,411,4481.18,0,Regular,0,0.0
17365.0,12,468,4801.56,0,Regular,0,0.0
17367.0,237,34,168.4,2,VIP,1,1.0
17368.0,22,111,1912.67,0,Regular,0,0.0
17370.0,72,33,446.18,0,Regular,0,0.0
17371.0,16,87,423.89,0,Regular,0,0.01
17372.0,40,253,1342.68,0,Regular,0,0.0
17373.0,39,57,646.92,0,Regular,0,0.0
17374.0,218,28,495.77,2,VIP,1,1.0
17375.0,198,69,400.1,2,VIP,1,0.99
17376.0,70,24,203.2,0,Regular,0,0.0
17377.0,23,418,4100.92,0,Regular,0,0.0
17379.0,10,83,404.66,0,Regular,0,0.0
17381.0,8,109,20275.61,0,Regular,0,0.0
17382.0,64,2,65.4,0,Regular,0,0.01
17383.0,3,51,199.29,0,Regular,0,0.0
17384.0,18,15,336.4,0,Regular,0,0.0
17385.0,14,47,261.11,0,Regular,0,0.0
17386.0,7,28,2686.42,0,Regular,0,0.01
17387.0,19,78,784.11,0,Regular,0,0.0
17388.0,77,15,1259.56,0,Regular,0,0.0
17389.0,0,213,31833.68,0,Regular,0,0.0
17391.0,163,3,508.8,2,VIP,1,1.0
17392.0,306,62,457.91,2,VIP,1,1.0
17394.0,218,4,203.87,2,VIP,1,1.0
17396.0,38,27,7330.8,0,Regular,0,0.0
17397.0,21,92,696.41,0,Regular,0,0.0
17398.0,114,38,653.38,0,Regular,1,0.95
17400.0,125,213,2129.96,0,Regular,1,1.0
17402.0,4,59,2633.85,0,Regular,0,0.0
17403.0,35,33,281.62,0,Regular,0,0.0
17404.0,3,198,31906.82,0,Regular,0,0.0
17405.0,0,82,1031.41,0,Regular,0,0.0
17406.0,332,113,2200.42,2,VIP,1,0.99
17408.0,162,2,32.65,2,VIP,1,0.96
17409.0,184,13,771.85,2,VIP,1,1.0
17410.0,15,64,1214.72,0,Regular,0,0.0
17411.0,11,41,778.94,0,Regular,0,0.0
17412.0,2,66,1258.06,0,Regular,0,0.0
17414.0,43,6,778.0,0,Regular,0,0.0
17415.0,79,14,507.84,0,Regular,0,0.0
17416.0,29,269,6893.42,0,Regular,0,0.0
17418.0,41,30,463.46,0,Regular,0,0.0
17419.0,10,206,4226.57,0,Regular,0,0.0
17420.0,49,30,598.83,0,Regular,0,0.0
17422.0,15,117,1979.37,0,Regular,0,0.0
17423.0,45,26,698.41,0,Regular,0,0.0
17425.0,18,43,759.1700000000001,0,Regular,0,0.0
17426.0,7,271,5037.26,0,Regular,0,0.0
17427.0,71,2,100.8,0,Regular,0,0.01
17428.0,0,328,17256.85,0,Regular,0,0.01
17429.0,127,39,524.9200000000001,0,Regular,1,1.0
17430.0,32,14,265.76,0,Regular,0,0.0
17431.0,312,43,403.3,2,VIP,1,1.0
17432.0,17,48,365.76,0,Regular,0,0.0
17433.0,87,54,303.16,0,Regular,0,0.03
17434.0,1,134,2373.82,0,Regular,0,0.0
17436.0,1,9,216.3,0,Regular,0,0.0
17438.0,253,17,388.4500000000001,2,VIP,1,1.0
17440.0,156,5,186.42,2,VIP,1,1.0
17442.0,36,135,2248.56,0,Regular,0,0.0
17443.0,219,1,534.24,2,VIP,1,1.0
17444.0,147,135,2940.04,0,Regular,1,1.0
17446.0,176,9,120.9,2,VIP,1,1.0
17447.0,39,36,541.53,0,Regular,0,0.0
17449.0,1,277,2520.86,0,Regular,0,0.0
17450.0,7,337,194550.79,3,Lost,0,0.0
17451.0,0,100,1721.4,0,Regular,0,0.0
17453.0,17,19,486.72,0,Regular,0,0.0
17454.0,191,61,517.53,2,VIP,1,0.99
17455.0,203,8,131.7,2,VIP,1,1.0
17456.0,364,17,249.86,2,VIP,1,1.0
17457.0,126,19,1737.7,0,Regular,1,1.0
17458.0,14,54,316.5,0,Regular,0,0.02
17459.0,42,111,657.3,0,Regular,0,0.0
17460.0,93,29,622.4300000000001,0,Regular,1,0.98
17461.0,22,111,757.46,0,Regular,0,0.0
17462.0,59,27,675.69,0,Regular,0,0.0
17463.0,15,215,1896.41,0,Regular,0,0.0
17464.0,157,9,289.96000000000004,2,VIP,1,1.0
17466.0,9,41,763.28,0,Regular,0,0.0
17468.0,9,5,137.0,0,Regular,0,0.02
17469.0,15,88,1870.97,0,Regular,0,0.01
17470.0,44,78,1125.07,0,Regular,0,0.0
17472.0,190,181,710.29,2,VIP,1,1.0
17475.0,78,14,194.37,0,Regular,0,0.0
17480.0,77,29,511.82,0,Regular,0,0.0
17481.0,3,82,1255.59,0,Regular,0,0.0
17483.0,64,21,414.04,0,Regular,0,0.0
17486.0,260,24,396.87,2,VIP,1,1.0
17489.0,58,29,376.64,0,Regular,0,0.01
17490.0,0,76,2092.32,0,Regular,0,0.01
17491.0,0,109,3558.87,0,Regular,0,0.0
17492.0,247,12,374.57,2,VIP,1,1.0
17495.0,7,27,497.56,0,Regular,0,0.0
17496.0,358,10,271.05,2,VIP,1,1.0
17498.0,75,17,272.22,0,Regular,0,0.0
17499.0,289,40,622.88,2,VIP,1,1.0
17500.0,16,5,1138.0,0,Regular,0,0.0
17501.0,220,18,288.6,2,VIP,1,1.0
17502.0,8,28,689.1,0,Regular,0,0.0
17503.0,2,38,558.96,0,Regular,0,0.0
17504.0,205,127,2997.03,2,VIP,1,1.0
17505.0,161,52,1145.84,2,VIP,1,1.0
17506.0,75,14,302.2,0,Regular,0,0.01
17507.0,261,88,605.58,2,VIP,1,0.99
17508.0,280,22,387.31,2,VIP,1,1.0
17509.0,57,366,6115.14,0,Regular,0,0.0
17510.0,24,20,308.48,0,Regular,0,0.0
17511.0,2,963,91062.38,0,Regular,0,0.0
17512.0,28,105,2924.99,0,Regular,0,0.0
17513.0,71,6,513.2,0,Regular,0,0.0
17514.0,127,40,208.65,0,Regular,1,1.0
17515.0,30,87,639.02,0,Regular,0,0.0
17516.0,14,137,768.08,0,Regular,0,0.01
17517.0,308,11,153.94,2,VIP,1,1.0
17519.0,16,82,1844.02,0,Regular,0,0.0
17520.0,53,30,546.81,0,Regular,0,0.0
17521.0,29,45,723.21,0,Regular,0,0.0
17522.0,1,73,1070.71,0,Regular,0,0.0
17523.0,10,33,652.74,0,Regular,0,0.0
17524.0,360,6,145.0,2,VIP,1,1.0
17525.0,359,9,422.7,2,VIP,1,1.0
17526.0,4,19,1195.9,0,Regular,0,0.0
17527.0,53,47,939.37,0,Regular,0,0.0
17528.0,0,253,3628.5,0,Regular,0,0.0
17530.0,0,394,2385.0,0,Regular,0,0.0
17531.0,189,14,296.7,2,VIP,1,1.0
17534.0,53,9,223.36,0,Regular,0,0.0
17535.0,279,13,164.4,2,VIP,1,1.0
17536.0,176,3,76.5,2,VIP,1,1.0
17537.0,29,75,897.62,0,Regular,0,0.0
17538.0,25,9,98.42,0,Regular,0,0.0
17540.0,24,25,578.9,0,Regular,0,0.01
17542.0,269,25,170.75,2,VIP,1,1.0
17545.0,42,145,645.96,0,Regular,0,0.0
17548.0,233,5,103.3,2,VIP,1,1.0
17549.0,23,6,148.86,0,Regular,0,0.0
17550.0,196,42,267.16,2,VIP,1,1.0
17551.0,358,43,306.84,2,VIP,1,1.0
17552.0,59,49,930.41,0,Regular,0,0.0
17553.0,129,2,1487.6,0,Regular,1,0.99
17554.0,0,88,1952.45,0,Regular,0,0.01
17555.0,19,106,483.26,0,Regular,0,0.0
17556.0,205,6,157.9,2,VIP,1,1.0
17557.0,13,34,541.46,0,Regular,0,0.0
17560.0,94,26,854.95,0,Regular,1,0.97
17561.0,18,46,167.62,0,Regular,0,0.0
17562.0,13,63,1122.38,0,Regular,0,0.0
17564.0,23,49,454.01,0,Regular,0,0.0
